naid,localId,seriesNaid,seriesLocalId,seriesTitle,containerId,title,workingStartDate,workingEndDate,workingDateLabel,datePrecision,dateBasis,chapter,selection,routing,accessStatus,accessRestrictionNote,useStatus,markerStatus,markerRecordGroup,markerOffice,markerSeries,markerSubseries,markerOaId,markerFolderId,objectId,pdfBytes,ocrCharacterCount,memosToPresident,memosToScowcroft,memosToPorter,memorandaOfConversation,meetingRecords,withdrawalSheets,economicSignalTotal,tradeSignals,financeSignals,summitsSignals,transitionSignals,controlsSignals,reviewTopics,reviewFocus,economicSubjectLeads,archivalLocator,catalogUrl,pdfUrl
509548128,CF00211-012,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF00211,Foreign Investment in the U.S. [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | Foreign investment,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF00211–012, Foreign Investment in the U.S. [1].",https://catalog.archives.gov/id/509548128,
509548129,CF00211-013,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF00211,Foreign Investment in the U.S. [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | Foreign investment,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF00211–013, Foreign Investment in the U.S. [2].",https://catalog.archives.gov/id/509548129,
509548130,CF00211-014,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF00211,Foreign Investment in the U.S. [3],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | Foreign investment,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF00211–014, Foreign Investment in the U.S. [3].",https://catalog.archives.gov/id/509548130,
509548131,CF00211-015,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF00211,Foreign Investment in the U.S. [4],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | Foreign investment,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF00211–015, Foreign Investment in the U.S. [4].",https://catalog.archives.gov/id/509548131,
509548132,CF00211-016,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF00211,Trade,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF00211–016, Trade.",https://catalog.archives.gov/id/509548132,
509548222,CF01121-002,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF01121,Subject/Country Files: NAFTA,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Boundary,Boundary review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files | NAFTA boundary,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF01121–002, Subject/Country Files: NAFTA.",https://catalog.archives.gov/id/509548222,
509548226,CF01121-006,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF01121,Subject/Country Files: Satellites [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,"Strategic Trade, Technology, and Investment Controls",Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF01121–006, Subject/Country Files: Satellites [1].",https://catalog.archives.gov/id/509548226,
509548227,CF01121-007,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF01121,Subject/Country Files: Satellites [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,"Strategic Trade, Technology, and Investment Controls",Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF01121–007, Subject/Country Files: Satellites [2].",https://catalog.archives.gov/id/509548227,
509548231,CF01121-011,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF01121,IEP Breakfasts,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF01121–011, IEP Breakfasts.",https://catalog.archives.gov/id/509548231,
509548232,CF01121-012,2600799,GB-POD-013,Stephen P. Farrar Subject Files,CF01121,[Files printed from disk],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Subject Files,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Subject Files, OA/ID CF01121–012, [Files printed from disk].",https://catalog.archives.gov/id/509548232,
509548137,CF01119-005,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Agriculture [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–005, Trade Files: Agriculture [1].",https://catalog.archives.gov/id/509548137,
509548138,CF01119-006,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Agriculture [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–006, Trade Files: Agriculture [2].",https://catalog.archives.gov/id/509548138,
509548139,CF01119-007,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Agriculture (Sugar),9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–007, Trade Files: Agriculture (Sugar).",https://catalog.archives.gov/id/509548139,
509548142,CF01119-010,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: GSP,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–010, Trade Files: GSP.",https://catalog.archives.gov/id/509548142,
509548143,CF01119-011,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Japan [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–011, Trade Files: Japan [1].",https://catalog.archives.gov/id/509548143,
509548144,CF01119-012,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Japan [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–012, Trade Files: Japan [2].",https://catalog.archives.gov/id/509548144,
509548145,CF01119-013,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Japan - SII [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–013, Trade Files: Japan - SII [1].",https://catalog.archives.gov/id/509548145,
509548146,CF01119-014,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Japan - SII [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–014, Trade Files: Japan - SII [2].",https://catalog.archives.gov/id/509548146,
509548147,CF01119-015,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Japan - SII [3],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–015, Trade Files: Japan - SII [3].",https://catalog.archives.gov/id/509548147,
509548148,CF01119-016,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Machine Tools,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–016, Trade Files: Machine Tools.",https://catalog.archives.gov/id/509548148,
509548149,CF01119-017,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Pacific Rim,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–017, Trade Files: Pacific Rim.",https://catalog.archives.gov/id/509548149,
509548150,CF01119-018,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Section 301 Actions,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–018, Trade Files: Section 301 Actions.",https://catalog.archives.gov/id/509548150,
509548151,CF01119-019,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Semiconductors,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,"Strategic Trade, Technology, and Investment Controls",Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy | Export controls,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–019, Trade Files: Semiconductors.",https://catalog.archives.gov/id/509548151,
509548152,CF01119-020,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Soviet Union,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Transition Economies and International Economic Strategy,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy | Transition economies,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–020, Trade Files: Soviet Union.",https://catalog.archives.gov/id/509548152,
509548153,CF01119-021,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Shipbuilding,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–021, Trade Files: Shipbuilding.",https://catalog.archives.gov/id/509548153,
509548154,CF01119-022,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Steel VRA[1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–022, Trade Files: Steel VRA[1].",https://catalog.archives.gov/id/509548154,
509548155,CF01119-023,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Steel VRA[2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–023, Trade Files: Steel VRA[2].",https://catalog.archives.gov/id/509548155,
509548156,CF01119-024,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Steel VRA[3],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–024, Trade Files: Steel VRA[3].",https://catalog.archives.gov/id/509548156,
509548157,CF01119-025,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Steel VRA[4],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–025, Trade Files: Steel VRA[4].",https://catalog.archives.gov/id/509548157,
509548158,CF01119-026,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01119,Trade Files: Super/Special 301,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series, foreign-economic title terms. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01119–026, Trade Files: Super/Special 301.",https://catalog.archives.gov/id/509548158,
509548159,CF01120-001,506211263,GB-POD-014,Stephen P. Farrar Trade Files,CF01120,Trade Files: Telecommunications,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Volume XXX review,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Stephen P. Farrar Trade Files | Trade policy,"Finding-aid lead retained because of functional trade or international-economic series. Review the folder document by document; the title does not establish document identity, selection value, or release completeness.",,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Stephen P. Farrar Trade Files, OA/ID CF01120–001, Trade Files: Telecommunications.",https://catalog.archives.gov/id/509548159,
